APP_NAME,RATING,CATEGORY,COLLECTIONS,RATING_COUNT,1_STAR_RATINGS,2_STAR_RATINGS,3_STAR_RATINGS,4_STAR_RATINGS,5_STAR_RATINGS,REVIEW_COUNT,INSTALLS,MIN_INSTALLS,MAX_INSTALLS,FREE,PRICE,CURRENCY,SIZE,DEVELOPER,DEVELOPER_ADDRESS,CONTENT_RATING,FAMILY_GENRE,AD_SUPPORTED,IN_APP_PURCHASES,EDITORS_CHOICE,RELEASED_DATE,LAST_UPDATED,DAY_SCRAPED
Golden Casino - Vegas Slots,4.7776885,Casino,topgrossing,60825,1641,488,1321,2840,54528,6289,"1,000,000+",1000000,3241026,true,0,USD,125M,Slots Limited,"Unit 417, 4thFloor, Tower TwoLippo Centre, 89Queensway, Admiralty, Hong Kong",Teen,,true,true,false,"Mar 23, 2017",8/3/22,8/3/22
HighRoller Vegas: Casino Slots,4.579866,Casino,topgrossing,54232,2256,945,2399,6113,42509,6194,"1,000,000+",1000000,2460984,true,0,USD,90M,PLAYLINKS Corp.,"경기도 성남시 분당구 황새울로 326, 4층",Teen,,true,true,false,"Feb 28, 2019",24/2/22,8/3/22
Bingo Drive – Live Bingo Games,4.053148,Casino,topgrossing,17637,2580,749,1283,1556,11464,4157,"1,000,000+",1000000,1121873,true,0,USD,40M,Gliding Deer,Lilinblum 25a Tel Aviv,Teen,,false,true,false,"Nov 23, 2016",4/3/22,8/3/22
Double Rich - Casino Slots,4.447518,Casino,topgrossing,26697,1395,636,1860,3530,19271,7588,"500,000+",500000,647121,true,0,USD,84M,Slots Gamer,香港中环皇后大道,Teen,,true,true,false,"Oct 25, 2019",23/2/22,8/3/22
Grand Cash Casino Slots Games,4.7873855,Casino,topgrossing,11134,373,55,169,361,10170,1868,"100,000+",100000,317859,true,0,USD,96M,Gamehaus Network,,Teen,,true,true,false,"Sep 4, 2021",8/3/22,8/3/22
Vegas Keno,4.594203,Casino,topgrossing,1408,40,60,50,121,1132,452,"50,000+",50000,74722,true,0,USD,76M,PLAYDOG,"19F, 327, Gangnam-daero, Seocho-gu, Seoul, Republic of Korea",Teen,,true,true,false,"Sep 16, 2021",12/1/22,8/3/22
Take 5 Vegas Casino Slot Games,4.334599,Casino,topgrossing,44752,3605,1452,2511,5965,31212,7934,"1,000,000+",1000000,1905272,true,0,USD,99M,DoubleUGames,"Eonjuro 81 Gil 26
Gangnam-gu, Seoul 135-080
South Korea
+82-2-563-2961",Teen,,false,true,false,"Nov 15, 2016",14/2/22,8/3/22
The Walking Dead Casino Slots,4.6137767,Casino,topgrossing,27925,1179,516,1033,2439,22750,6546,"500,000+",500000,715200,true,0,USD,99M,Tilting Point,"521 5th Avenue
New York, NY 10175",Teen,,false,true,false,"Dec 6, 2018",1/3/22,8/3/22
Stardust Casino Slots – FREE Vegas Slot Machines,4.2032785,Casino,topgrossing,3055,309,109,209,440,1982,1123,"50,000+",50000,80149,true,0,USD,131M,Boyd Gaming,"6465 South Rainbow Blvd.
Las Vegas, NV 89118",Teen,,false,true,false,"Jul 7, 2020",22/2/22,8/3/22
Hard Rock Casino Games & Slots,4.37546,Casino,topgrossing,8181,592,240,460,1093,5791,2616,"100,000+",100000,296471,true,0,USD,139M,"Seminole Hard Rock Digital, LLC",,Teen,,true,true,false,"Jan 19, 2018",8/1/22,8/3/22
Live Play Bingo: Cash Prizes,4.547046,Casino,topgrossing,17517,881,306,701,2081,13542,4167,"500,000+",500000,610577,true,0,USD,91M,Live Play Mobile Inc,"1261 Locust St. #54
Walnut Creek
CA 94596
USA",Teen,,true,true,false,"Jun 23, 2020",19/2/22,8/3/22
Cash Blitz Slots: Casino Games,4.779273,Casino,topgrossing,148478,4229,1398,2546,6560,133740,20472,"1,000,000+",1000000,3551470,true,0,USD,99M,Triwin Games,"Rm.4B, Kingswell Comm Tower, 171-173 Lockhart Rd, Wanchai,Hong Kong.",Teen,,true,true,false,"Aug 17, 2019",4/3/22,8/3/22
Jackpotjoy Slots: Casino Games,4.594185,Casino,topgrossing,66808,2107,1011,3502,8632,51550,8405,"1,000,000+",1000000,4051051,true,0,USD,Varies with device,Bagelcode: Social Casino & Slot Machine Games,"16F, Dongwoo Bldg, 328, Teheran-ro, Gangnam-gu, Seoul, 06212, Rep. of KOREA",Teen,,true,true,false,"Oct 4, 2013",7/3/22,8/3/22
Cash Billionaire - Slots Games,4.7019606,Casino,topgrossing,38215,1262,449,961,3060,32477,4885,"1,000,000+",1000000,1252256,true,0,USD,151M,Bagelcode: Social Casino & Slot Machine Games,"16F, Dongwoo Bldg, 328, Teheran-ro, Gangnam-gu, Seoul, 06212, Rep. of KOREA",Teen,,true,true,false,"Mar 24, 2021",9/2/22,8/3/22
Bingo Holiday: Bingo Games,4.5735035,Casino,topgrossing,186098,3474,2226,14374,30030,135985,19491,"5,000,000+",5000000,6338598,true,0,USD,98M,AE Magwin:   Bingo Games,"221 Boston Post Rd East, Suite 410
Marlborough MA
USA",Teen,,true,true,false,"Mar 22, 2016",13/1/22,8/3/22
Slotrillion™-Real Casino Slots,4.5964565,Casino,topgrossing,15552,1009,290,336,688,13224,2477,"500,000+",500000,744838,true,0,USD,66M,Airmural（HK）Limited,"Harbour City, 5 Canton Road, Suite 1113A, 11/F., Ocean Centre, Tsim Sha Tsui",Teen,,true,true,false,"May 13, 2020",15/2/22,8/3/22
FaFaFa Casino - Slot machines,4.039835,Casino,topgrossing,32121,5248,1146,1852,2690,21174,2450,"1,000,000+",1000000,4141239,true,0,USD,125M,Product Madness,"30 Maiden Lane, Suite 500
SF CA 94108
USA",Teen,,true,true,false,"Nov 27, 2017",13/10/21,8/3/22
ZitoBox,4.40738,Casino,topgrossing,14109,759,248,1290,1988,9818,4654,"100,000+",100000,250537,true,0,USD,96M,Joy Media Works LLC,"6171 N.W. 72nd Avenue
Miami, FL 33166
USA",Teen,,false,true,false,"Oct 20, 2017",16/2/22,8/3/22
mychoice casino jackpot slots,3.71519,Casino,topgrossing,1576,338,68,99,259,807,734,"100,000+",100000,181966,true,0,USD,34M,"Penn Interactive Ventures, LLC","825 Berkshire Blvd
Wyomissing, PA 19610",Teen,,false,true,false,"Aug 13, 2020",16/2/22,8/3/22
Coin Dozer: Sweepstakes,4.4554152,Casino,topgrossing,1506725,95020,34766,86250,163646,1127035,205650,"50,000,000+",50000000,97592419,true,0,USD,87M,Game Circus LLC,"15851 N Dallas Parkway Suite 475
Addison, TX 75001
",Teen,,true,true,false,"Jun 27, 2011",18/11/21,8/3/22
Stars Slots - Casino Games,4.655699,Casino,topgrossing,140213,4347,1765,5715,14148,114231,13077,"1,000,000+",1000000,4192182,true,0,USD,90M,Huuuge Games - Play Together,"Lordou Vyronos, 61 Lumiel Building, 4th floor
6023 Larnaca
Cyprus",Teen,,true,true,false,"Jan 3, 2019",5/11/21,8/3/22
Mystic Slots® - Casino Games,4.3618093,Casino,topgrossing,3964,238,148,297,526,2748,1028,"100,000+",100000,160295,true,0,USD,161M,Ruby Seven Studios Inc.,"275 Hill Street, Suite 230
Reno, NV 89501",Teen,,false,true,false,"Dec 22, 2019",2/3/22,8/3/22
Bravo Classic Slots-777 Casino,4.3682866,Casino,topgrossing,17316,1756,427,767,1090,13269,3218,"1,000,000+",1000000,1660997,true,0,USD,76M,Triple Sevens: Casino Games,"6/F Hang Pont Coml Bldg
31 Tonkin St
Cheung Sha Wan, Kowloon",Teen,,true,true,false,"Oct 9, 2020",4/1/22,8/3/22
Vegas Downtown Slots & Words,4.4728694,Casino,topgrossing,102672,5957,2570,5362,11846,76931,22098,"1,000,000+",1000000,4288641,true,0,USD,Varies with device,Playtika,"Playtika Holdings LLC 2225 Village Walk Drive suite 240 Henderson, NV USA 89052",Teen,,false,true,false,"Jul 27, 2015",3/3/22,8/3/22
slots casino games－2022 slots,4.713678,Casino,topgrossing,280758,7008,1996,8752,28844,234149,42211,"5,000,000+",5000000,7570091,true,0,USD,Varies with device,Three wishes slot machines game studio,"Business Centre, Al Shmookh Building",Teen,,true,true,false,"Feb 2, 2017",6/3/22,8/3/22
Bingo City 75: Bingo & Slots,4.39874,Casino,topgrossing,16852,500,347,2001,3078,10919,3051,"500,000+",500000,717536,true,0,USD,120M,Fungrep Co Ltd,"8, Yanghwa-ro 11-gil (Seokyu-dong, Handong Building), Mapo-gu, Seoul Korea",Teen,,false,true,false,"Feb 13, 2012",27/1/22,8/3/22
Lucky Day,4.010041,Casino,topgrossing,1025603,187912,37787,44272,61738,693887,326789,"10,000,000+",10000000,34247726,true,0,USD,193M,"Lucky Day Entertainment, Inc.","9777 Wilshire Blvd Suit 800
Beverly Hills, CA 90212",Teen,,true,true,false,"Apr 22, 2015",2/3/22,8/3/22
Bravo Social Casino-777 Slots,4.234127,Casino,topgrossing,50881,4027,1606,5633,6651,32895,646,"1,000,000+",1000000,2345197,true,0,USD,258M,Megata Ltd.,"No. 55-202 Mailbox, No.281, Sec. 4, Wunsin Rd., Beitun Dist, Taichung City 406-67, Taiwan(R.O.C.)",Teen,,true,true,false,"Aug 9, 2017",11/2/22,8/3/22
DH Texas Poker - Texas Hold'em,4.16932,Casino,topgrossing,586432,63046,18368,40805,98222,365984,58132,"10,000,000+",10000000,31388138,true,0,USD,Varies with device,DroidHen,"3 - 27 Canton Road,
Tsim Sha Tsui,
HK, 九龍 Hong Kong",Teen,,true,true,false,"Jul 27, 2012",18/2/22,8/3/22
Bingo Club-BINGO Games Online: Fun Bingo Game,4.704846,Casino,topgrossing,14676,306,111,564,1631,12056,1975,"100,000+",100000,333292,true,0,USD,132M,Bingo Club Games,香港皇后大道东1号,Everyone,,true,true,false,"Feb 23, 2019",17/2/22,8/3/22
Slingo Arcade - Bingo & Slots,3.9561975,Casino,topgrossing,14546,2263,595,1301,1734,8647,3301,"500,000+",500000,557689,true,0,USD,129M,Blastworks Inc.,"1 Valentine Pl, South Bank, London SE1 8QH",Teen,,true,true,false,"Nov 10, 2016",21/12/21,8/3/22
Cash Hoard Vegas Casino Slots,4.6904655,Casino,topgrossing,31781,1099,408,915,2380,26973,5894,"1,000,000+",1000000,1031195,true,0,USD,137M,Fantacy XClub,CHEUNG SHA WAN ROAD KL,Teen,,true,false,false,"Nov 22, 2020",18/2/22,8/3/22
Lava Fun - Casino Slots,4.714653,Casino,topgrossing,3636,83,27,93,429,2999,813,"100,000+",100000,115077,true,0,USD,199M,iFUN.COM,"20 Pasir Panjang Road #12-27/28 MAPLETREE BUSINESS CITY
Singapore 117439",Teen,,true,true,false,"Oct 29, 2021",4/3/22,8/3/22
Slots Casino - Jackpot Mania,4.6839275,Casino,topgrossing,173042,6429,2283,5222,11668,147432,31458,"5,000,000+",5000000,6360173,true,0,USD,100M,SpinX Games Limited,"9/F, MW Tower, No. 111 Bonham Strand, Sheung Wan, Hong kong",Teen,,true,true,false,"Sep 8, 2017",20/10/21,8/3/22
Hoppin’ Cash Casino Slots Game,4.617647,Casino,topgrossing,4590,258,44,145,291,3846,872,"100,000+",100000,254825,true,0,USD,153M,ME2ZEN Limited,"FLAT/RM A-B, 31F, Montery Plaza, 15 CHONG YIP STREET, KWUN TONG, Kwun Tong, Hong Kong",Teen,,true,true,false,"Sep 30, 2021",28/2/22,8/3/22
Grand Casino: Slots & Bingo,4.2614336,Casino,topgrossing,43620,4427,1767,2475,4243,30702,8126,"1,000,000+",1000000,2126357,true,0,USD,68M,"GSN Games, Inc.","100 Summer St. 11th Floor. Boston, MA 02110",Teen,,false,true,false,"Oct 29, 2014",24/1/22,8/3/22
Multi-Play Video Poker™,4.2896175,Casino,topgrossing,2524,192,67,220,371,1667,506,"100,000+",100000,183590,true,0,USD,97M,Ruby Seven Studios Inc.,"275 Hill Street, Suite 230
Reno, NV 89501",Teen,,true,true,false,"Jan 15, 2018",4/11/21,8/3/22
Big Win - Slots Casino™,4.470905,Casino,topgrossing,173615,8615,4142,11183,22588,127080,20430,"5,000,000+",5000000,9019488,true,0,USD,77M,FiveStar Games - Slots and Casino,"NO.268 DES VOEUS ROAD CENTRAL
SHRUNG WAN HK
",Teen,,true,true,false,"May 15, 2014",3/7/18,8/3/22
Video Poker - Classic Casino Games Offline,4.8382607,Casino,topgrossing,5975,72,30,124,332,5413,1895,"100,000+",100000,218242,true,0,USD,44M,VideoPoker.com,"175 E. Reno Avenue
Suite C-6
Las Vegas, NV  89119",Teen,,true,true,false,"Mar 24, 2020",21/2/22,8/3/22
ManganDahen Casino - Free Slot,4.2619047,Casino,topgrossing,20128,2396,958,479,1437,14856,9,"1,000,000+",1000000,1607932,true,0,USD,119M,SHIZI TECH LTD CO.,新北市五股區五工路130號1樓,Teen,,true,true,false,"Jan 5, 2016",2/3/22,8/3/22
Video Poker Classic ™,4.605364,Casino,topgrossing,20200,342,231,1293,3316,15013,3845,"500,000+",500000,693646,true,0,USD,91M,"Tapinator, Inc. (Ticker: TAPM)","110 West 40th Street, Suite 1902
New York, NY 10018",Teen,,true,true,false,"Apr 7, 2016",9/2/22,8/3/22
Gambino Slots: Online Casino,4.6972933,Casino,topgrossing,38703,1209,486,1194,3023,32785,6802,"1,000,000+",1000000,1467222,true,0,USD,Varies with device,Spiral Interactive,"1st Dolev st., Bar-Lev Hi-Tech Park, Misgav, Israel, 2017900",Teen,,true,true,false,"Apr 13, 2015",6/3/22,8/3/22
World Poker Tour - PlayWPT Texas Holdem Poker,4.216495,Casino,topgrossing,7065,776,181,315,1249,4538,2417,"500,000+",500000,538128,true,0,USD,50M,CaptivePlay,"14271 Jeffrey Rd., #688
Irvine, CA 92620",Teen,,false,true,false,"Feb 19, 2017",9/2/22,8/3/22
GamePoint Bingo - Bingo games,4.299373,Casino,topgrossing,28390,2625,708,1822,3601,19623,1548,"1,000,000+",1000000,2115085,true,0,USD,76M,GamePoint,"Lange Voorhout 30-32,
2514 EE, The Hague,
The Netherlands",Teen,,true,true,false,"Mar 18, 2015",3/3/22,8/3/22
Cash Clubillion Casino Slots,4.5274596,Casino,topgrossing,73146,5482,1465,2181,3859,60151,11959,"1,000,000+",1000000,3465041,true,0,USD,121M,Triple Sevens: Casino Games,"6/F Hang Pont Coml Bldg
31 Tonkin St
Cheung Sha Wan, Kowloon",Teen,,true,true,false,"Nov 11, 2019",1/3/22,8/3/22
Casino X,4.505978,Casino,topgrossing,31715,2502,560,1030,1909,25707,4347,"1,000,000+",1000000,2560297,true,0,USD,Varies with device,Item Box Apps,"200 - 1132 Alberni Street
Vancouver, British Columbia
V6E 1A5
Canada",Teen,,true,true,false,"Feb 7, 2014",6/10/21,8/3/22
Play Las Vegas - Casino Slots,4.6501856,Casino,topgrossing,9752,445,107,264,771,8160,2421,"100,000+",100000,386943,true,0,USD,89M,TRITONE,"경기도 군포시 금당로 69번길 35, 701호 (당동, 무지개마을마젤리안아파트)",Teen,,true,true,false,"May 24, 2019",17/2/22,8/3/22
Texas HoldEm Poker Deluxe,4.394365,Casino,topgrossing,403619,27847,8100,21639,65464,280561,79161,"10,000,000+",10000000,20544701,true,0,USD,26M,IGG.COM,"80 Pasir Panjang Road #18-84
Mapletree Business City
Singapore 117372",Teen,,true,true,false,"Jan 12, 2012",17/11/21,8/3/22
Choctaw Slots - Casino Games,4.447761,Casino,topgrossing,341,22,10,20,24,261,80,"10,000+",10000,10032,true,0,USD,145M,Ruby Seven Studios Inc.,"275 Hill Street, Suite 230
Reno, NV 89501",Teen,,true,true,false,"Feb 19, 2022",26/2/22,8/3/22
Jackpot Storm - Casino Slot,4.19802,Casino,topgrossing,3595,426,284,142,33,2703,256,"500,000+",500000,511201,true,0,USD,46M,Wynonna,,Teen,,true,true,false,"Mar 15, 2021",29/12/21,8/3/22
The Big Jackpot,4.7313085,Casino,topgrossing,5891,150,53,136,535,5009,1462,"100,000+",100000,124336,true,0,USD,7.5M,MediaB,"1490 W 121st Avenue , Suite 201
Westminster, CO 80234",Teen,,false,true,false,"Apr 19, 2018",2/12/21,8/3/22
Teen Patti Gold Poker & Rummy,4.422478,Casino,topgrossing,1645231,182012,21731,35966,84363,1320872,5148,"50,000,000+",50000000,89635158,true,0,USD,Varies with device,Moonfrog,"16/3, Level 3, Adarsh Yellavarthy Centre
Cambridge Road, Ulsoor
Bangalore - 560008
Karnataka, India",Teen,,true,true,false,"Oct 8, 2014",4/3/22,8/3/22
Bingo Adventure - BINGO Games,4.5531917,Casino,topgrossing,17595,954,352,790,1392,14100,2129,"500,000+",500000,527329,true,0,USD,122M,Elestorm Casino,"San Francisco, CA 94133
",Everyone,,true,true,false,"Nov 22, 2016",22/2/22,8/3/22
ARK Slots - Wild Vegas Casino,4.7224703,Casino,topgrossing,46231,463,257,1151,7894,36460,7217,"500,000+",500000,522663,true,0,USD,101M,Murka Games Limited,"Ach. Makariou III
195 Neocleous House
3030
Limassol
Cyprus
",Teen,,true,true,false,"Mar 28, 2021",1/3/22,8/3/22
Coin Trip,4.584608,Casino,topgrossing,46192,2295,881,1810,3731,37468,6714,"1,000,000+",1000000,1188178,true,0,USD,156M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Teen,,true,true,false,"Dec 18, 2018",8/7/21,8/3/22
Full House Casino: Vegas Slots,4.639714,Casino,topgrossing,457384,20980,6465,14857,31713,383345,18932,"5,000,000+",5000000,5493003,true,0,USD,81M,ME2ON,"Kwun Tong, Hong Kong",Teen,,false,true,false,"Aug 25, 2014",2/3/22,8/3/22
Vegas Craps by Pokerist,4.2272725,Casino,topgrossing,1610,85,47,181,389,901,351,"100,000+",100000,179497,true,0,USD,144M,KamaGames,"Wise Wave Corporation Limited, Flat/RM A6, 12/F, Hung Fuk Fty bldg 60 Hung to Road, Kwun Tong, Hong Kong",Teen,,true,true,false,"Aug 15, 2018",13/12/21,8/3/22
FoxwoodsONLINE,3.5568182,Casino,topgrossing,1752,387,139,198,158,865,651,"100,000+",100000,200666,true,0,USD,69M,BlueBat Games Inc.,"210 West Broadway
Floor 6
Vancouver, BC, V5Y3W2
Canada",Teen,,true,true,false,"Apr 27, 2016",10/11/21,8/3/22
神來也麻將－麻將、麻雀,4.27439,Casino,topgrossing,266092,30707,3163,9620,40460,181612,450,"5,000,000+",5000000,7977514,true,0,USD,205M,Gamesofa Inc.,androidservice@gamesofa.com,Teen,,true,true,false,"Jan 12, 2012",23/2/22,8/3/22
Poker Journey-Texas Hold'em,4.7716894,Casino,topgrossing,1640,51,14,14,89,1467,429,"100,000+",100000,163904,true,0,USD,82M,Higgs Games,"Jl. M.H Thamrin, Jakarta Pusat",Teen,,true,true,false,"Mar 18, 2021",1/3/22,8/3/22
Roulette Royale - Grand Casino,4.435446,Casino,topgrossing,192858,11955,3462,11955,26728,138744,7414,"10,000,000+",10000000,21490935,true,0,USD,17M,Mywavia Studios,"Regaltusk Private Limited,
#15 & #16, Road No 2, Chandrapuri Colony, LB Nagar, Hyderabad, Telangana, India – 500074
",Teen,,true,true,false,"Apr 1, 2011",30/10/21,8/3/22
Lucky North Casino Games,4.444643,Casino,topgrossing,15095,861,309,956,2088,10875,3041,"500,000+",500000,557835,true,0,USD,188M,Ruby Seven Studios Inc.,"275 Hill Street, Suite 230
Reno, NV 89501",Teen,,true,true,false,"Apr 15, 2016",23/2/22,8/3/22
Superb Casino - HD Slots Games,4.747751,Casino,topgrossing,39914,1532,423,684,1287,35980,5929,"1,000,000+",1000000,2049678,true,0,USD,74M,SuperB Casino,HK,Teen,,true,true,false,"Dec 11, 2017",28/2/22,8/3/22
Vegas World Casino,4.138889,Casino,topgrossing,1354,174,62,49,174,888,424,"500,000+",500000,632729,true,0,USD,3.3M,"FlowPlay, Inc.","FlowPlay, Inc.
1008 Western Avenue, Suite 300
Seattle, WA 98104",Mature 17+,,true,true,false,"Jan 3, 2013",6/1/22,8/3/22
Keno Games with Cleopatra Keno,4.831683,Casino,topgrossing,520,10,0,20,5,483,176,"5,000+",5000,7413,true,0,USD,46M,VideoPoker.com,"175 E. Reno Avenue
Suite C-6
Las Vegas, NV  89119",Teen,,true,false,false,"Dec 20, 2021",26/1/22,8/3/22
Cash Storm Slots Casino Games,4.737149,Casino,topgrossing,129827,4750,1445,2439,5894,115291,16717,"1,000,000+",1000000,4174322,true,0,USD,92M,TRIWIN,"Rm.4B, Kingswell Comm Tower, 171-173 Lockhart Rd, Wanchai,Hong Kong.",Teen,,true,true,false,"Jul 28, 2019",25/2/22,8/3/22
Bingo Win Cash - Lucky Bingo,4.534296,Casino,topgrossing,5436,353,116,136,489,4336,606,"100,000+",100000,375663,true,0,USD,120M,"Fairytale Bingo, Family Fun",,Teen,,true,true,false,"Jul 2, 2021",28/2/22,8/3/22
Play To Win: Win Real Money,4.246522,Casino,topgrossing,36510,3366,1216,2727,4937,24260,9413,"1,000,000+",1000000,2599630,true,0,USD,122M,Play To Win Games,"5 Brewster Street # 508
Glen Cove, NY 11542",Teen,,true,true,false,"Dec 9, 2019",27/2/22,8/3/22
Lucky Play Casino – Free Las Vegas Slots Machines,4.2850957,Casino,topgrossing,19267,1894,487,1047,2632,13201,4011,"500,000+",500000,979954,true,0,USD,72M,Ags Interactive,"NEVADA – Headquarters and R&D
5475 South Decatur Boulevard Suite 100 • Las Vegas, NV 89118
702-722-6700",Teen,,true,true,false,"Sep 4, 2013",27/6/21,8/3/22
Bingo 90 Live: Vegas Slots,4.322148,Casino,topgrossing,16304,807,633,1639,2624,10590,1940,"500,000+",500000,609020,true,0,USD,120M,Fungrep Co Ltd,"8, Yanghwa-ro 11-gil (Seokyu-dong, Handong Building), Mapo-gu, Seoul Korea",Teen,,false,true,false,"Feb 9, 2012",27/1/22,8/3/22
Let's Vegas Slots-Casino Slots,4.4681225,Casino,topgrossing,151594,7537,3828,9922,19063,111201,2118,"1,000,000+",1000000,3752320,true,0,USD,102M,USERJOY,"17F-8,No.2,Jian 8th Rd.,Zhonghe Dist., New Taipei City 23511, Taiwan (R.O.C)",Teen,,true,true,false,"May 12, 2014",24/2/22,8/3/22
WinStar Online Casino & eGames,4.5143085,Casino,topgrossing,12617,370,240,1072,1775,9156,4100,"100,000+",100000,181905,true,0,USD,42M,GameAccount Network plc,"125 Kensington High Street, London W8 5SF",Teen,,false,true,false,"Jun 7, 2017",1/11/19,8/3/22
VegasStar™ Casino - Slots Game,4.631163,Casino,topgrossing,32517,979,439,1480,3792,25821,5477,"1,000,000+",1000000,1873756,true,0,USD,41M,ME2ZEN Limited,"FLAT/RM A-B, 31F, Montery Plaza, 15 CHONG YIP STREET, KWUN TONG, Kwun Tong, Hong Kong",Teen,,true,true,false,"Sep 18, 2015",1/11/19,8/3/22
Hard Rock Blackjack & Casino,4.477064,Casino,topgrossing,4147,187,72,225,722,2927,227,"100,000+",100000,405166,true,0,USD,Varies with device,"Seminole Hard Rock Digital, LLC",,Teen,,true,true,false,"Mar 23, 2020",21/1/22,8/3/22
宅神爺麻將、拉霸、撲克、黃金馬,4.3170733,Casino,topgrossing,75672,8305,922,3691,8305,54446,20,"1,000,000+",1000000,3816885,true,0,USD,Varies with device,Bonus Winner Online Entertainment Co. Ltd.,"7F, No. 12, Wenhu Street, Neihu District 104, Taipei, Taiwan",Teen,,true,true,false,"Jul 31, 2014",1/3/22,8/3/22
Vegas Slots Galaxy,4.6021504,Casino,topgrossing,3496,150,37,150,375,2781,483,"10,000,000+",10000000,10243233,true,0,USD,Varies with device,Tap Slots Casino Slot Machines,"7745 Spanish Lake Dr
Las Vegas, Nevada 89113
United States",Teen,,true,true,false,"Aug 20, 2012",9/10/21,8/3/22
Octro Poker: Texas Holdem Game,4.3715925,Casino,topgrossing,16577,736,568,1212,3328,10725,1196,"500,000+",500000,961051,true,0,USD,246M,"Octro, Inc.","2222 Jurgensen Ln, Sugarland, TX 77479, USA",Teen,,true,true,false,"Nov 26, 2015",2/3/22,8/3/22
Diamond Sky Casino: Slot Games,4.269841,Casino,topgrossing,2641,313,61,125,229,1907,395,"100,000+",100000,287810,true,0,USD,9.8M,Design Works Studios,"7150 E Camelback Rd, Suite 500
Scottsdale, AZ 85251 USA",Teen,,true,true,false,"Sep 9, 2016",22/12/21,8/3/22
Cash Winner Casino Slots,4.669192,Casino,topgrossing,10199,436,153,270,617,8717,2049,"100,000+",100000,471494,true,0,USD,71M,Epicplus,"10 ANSON ROAD #13-09, INTERNATIONAL PLAZA",Teen,,true,true,false,"Jun 6, 2021",4/3/22,8/3/22
Luna Vegas Slots - Casino Game,4.474913,Casino,topgrossing,63073,3381,1351,3341,8835,46154,9134,"1,000,000+",1000000,2653494,true,0,USD,99M,HNC Games Inc.,"4F, magickingdom building, 18, Teheran-ro 83-gil, Gangnam-gu",Teen,,true,true,false,"Nov 5, 2015",8/3/22,8/3/22
Grand Jackpot Slots - Casino,4.558418,Casino,topgrossing,50968,3291,1016,1904,2477,42275,6575,"1,000,000+",1000000,2798948,true,0,USD,109M,TRIWIN,"Rm.4B, Kingswell Comm Tower, 171-173 Lockhart Rd, Wanchai,Hong Kong.",Teen,,true,true,false,"Feb 8, 2018",3/3/22,8/3/22
Play Online by Yaamava’,4.6105366,Casino,topgrossing,20615,578,304,1228,2344,16158,7244,"100,000+",100000,267050,true,0,USD,17M,San Manuel Band of Mission Indians,"777 San Manuel Blvd, Highland, CA 92346",Teen,,false,true,false,"Dec 14, 2015",7/2/22,8/3/22
DoubleX Casino - Slots Games,4.511761,Casino,topgrossing,21717,1213,537,910,2305,16746,3369,"1,000,000+",1000000,1287717,true,0,USD,40M,ME2ZEN Limited,"FLAT/RM A-B, 31F, Montery Plaza, 15 CHONG YIP STREET, KWUN TONG, Kwun Tong, Hong Kong",Teen,,true,true,false,"Mar 11, 2016",16/9/19,8/3/22
Poker World Mega Billions,3.961945,Casino,topgrossing,10004,1606,527,632,1098,6132,1460,"1,000,000+",1000000,1031480,true,0,USD,58M,Wonderful Moment(HK) Limited,香港湾仔骆克道53-55号恒泽商业大厦15楼1501室（702）,Teen,,true,true,false,"Oct 24, 2019",11/1/22,8/3/22
麻將 明星3缺1-16張Mahjong、Slot、Poker,3.9481866,Casino,topgrossing,321348,59940,4995,18315,46620,191476,646,"5,000,000+",5000000,7452590,true,0,USD,135M,"International Games System Co., Ltd.",新北市五股區五工路130號,Teen,,true,true,false,"Jul 24, 2012",24/2/22,8/3/22
Coin Dozer: Casino,4.522332,Casino,topgrossing,191250,9221,4059,10818,20646,146500,28120,"5,000,000+",5000000,8843469,true,0,USD,Varies with device,Game Circus LLC,"15851 N Dallas Parkway Suite 475
Addison, TX 75001
",Teen,,true,true,false,"May 17, 2016",19/10/21,8/3/22
Wheel of Fortune Slots Casino,4.189815,Casino,topgrossing,18985,2361,614,1032,2021,12952,4491,"1,000,000+",1000000,1092354,true,0,USD,82M,"GSN Games, Inc.","100 Summer St. 11th Floor. Boston, MA 02110",Teen,,true,true,false,"Sep 9, 2016",18/5/20,8/3/22
Best Bet Casino™ Slot Games,4.5588236,Casino,topgrossing,6815,360,80,253,814,5304,1355,"100,000+",100000,386847,true,0,USD,100M,Ruby Seven Studios Inc.,"275 Hill Street, Suite 230
Reno, NV 89501",Teen,,true,true,false,"Oct 31, 2016",16/12/21,8/3/22
Lucky Hit Classic Casino Slots,4.45354,Casino,topgrossing,4745,261,83,304,681,3411,1283,"100,000+",100000,217021,true,0,USD,125M,Fantacy XClub,CHEUNG SHA WAN ROAD KL,Teen,,true,true,false,"Mar 30, 2021",4/3/22,8/3/22
Cash O Mania - Slots Casino,4.548611,Casino,topgrossing,9712,504,116,504,993,7586,1877,"100,000+",100000,209984,true,0,USD,121M,KAKAPO GAMES Limited,"FLAT/RM A 12F  ZJ300 , 300 LOCKHART ROAD, WAN CHAI, HONG KONG",Teen,,true,true,false,"Jan 12, 2021",25/2/22,8/3/22
